Id,SalePrice
1556,88715.26221724931
1557,111490.5953969752
1558,88051.10465338941
1559,98079.27725118134
1560,140733.597095316
1561,139633.84704616567
1562,128767.3158230489
1563,123196.5579304408
1564,155872.95348490702
1565,140867.23018492782
1566,224562.5802547705
1567,67002.526421385
1568,226869.3483462857
1569,138105.3253917115
1570,134814.51601702708
1571,117039.01221437077
1572,148263.94141377517
1573,238717.8883181598
1574,115690.47864293365
1575,216520.21825571643
1576,224398.58190853824
1577,186950.6038238473
1578,142649.2069870991
1579,143230.09604692683
1580,188934.99370219308
1581,144855.57652311347
1582,129781.13604314673
1583,330425.540906599
1584,232052.4226127196
1585,144162.8698916383
1586,68565.790431641
1587,99854.420371285
1588,146545.2158890936
1589,102448.39570997022
1590,134990.3831679805
1591,97407.05115261955
1592,125012.07353682733
1593,122794.81918840403
1594,132409.7261366604
1595,118594.46003252252
1596,245208.69159044806
1597,181408.74590381296
1598,199124.46324399114
1599,171438.29168636163
1600,173458.77912843256
1601,67644.09028156263
1602,109570.33395530086
1603,85460.1909307944
1604,277540.0149604311
1605,244882.8411972121
1606,171866.12785676177
1607,165860.0615297605
1608,215200.965549684
1609,182083.83827248478
1610,154355.01388663714
1611,136363.6880665304
1612,159918.183040653
1613,160808.69096694543
1614,126857.28911381816
1615,86964.46113290648
1616,74251.86898227061
1617,91388.81967947305
1618,123890.81935671344
1619,137272.6852603563
1620,154576.00791569494
1621,137851.83296534346
1622,140108.65261653627
1623,272523.4544217731
1624,214316.10385925067
1625,120660.56610814472
1626,162561.3887498223
1627,183744.87793978764
1628,267860.9399469195
1629,174849.68523714197
1630,335378.4241461404
1631,206275.02310669635
1632,242176.92143777263
1633,170259.4974326472
1634,188821.75019486388
1635,178669.2034495253
1636,156564.03360756068
1637,185451.92268855087
1638,200879.98596665027
1639,180276.5900806828
1640,260507.09053616013
1641,174878.89938134598
1642,225432.0130503565
1643,227911.4438241661
1644,228726.60313875866
1645,187056.6788192302
1646,156397.58812072582
1647,153524.7596532692
1648,133719.15251802318
1649,139848.6551693005
1650,121942.869638954
1651,117424.21226532434
1652,94985.64322427791
1653,96480.48117695254
1654,148604.14843607042
1655,146854.99537814848
1656,144563.47703426547
1657,151000.80493468101
1658,145108.58683688953
1659,132234.28175973624
1660,149223.11760754022
1661,480353.5180672179
1662,404093.87511415477
1663,399777.7424518683
1664,467174.748843721
1665,303251.06617561984
1666,322593.5347284369
1667,395437.79002378735
1668,348389.94591002143
1669,299090.8131100787
1670,357482.99204706366
1671,267253.4348493149
1672,455934.36016523174
1673,295946.76551975514
1674,244327.7014607271
1675,189159.06922842388
1676,190472.4636122163
1677,220487.0652744631
1678,464553.759881793
1679,401970.8010095755
1680,351214.5696411222
1681,237042.91756295323
1682,302731.0606294378
1683,182263.8664377245
1684,175557.83165653012
1685,173982.25896928244
1686,167119.54902436156
1687,170907.67444121998
1688,192009.57638768613
1689,189029.7022657655
1690,191217.57896060124
1691,178861.7750822353
1692,259067.9724792493
1693,171683.4254300483
1694,180813.63517539215
1695,163844.80465843712
1696,277037.2641515175
1697,168127.180115486
1698,365485.75760888646
1699,325122.5314627924
1700,252673.24542358587
1701,267604.910404835
1702,263386.88670367695
1703,256447.83269875761
1704,298151.0614314598
1705,217229.46584413756
1706,418283.5277049561
1707,211973.19476641962
1708,211099.94730957458
1709,278673.8541768585
1710,215478.06716707692
1711,251361.01467654863
1712,261022.12764556982
1713,279189.1139593534
1714,228604.9232330518
1715,204870.0897173399
1716,174497.30628777266
1717,171228.40381620984
1718,132389.35347930522
1719,192272.51864531494
1720,237331.88407098295
1721,165774.04076239638
1722,127180.22442353782
1723,156619.28283068867
1724,199252.7113536317
1725,230665.1314224316
1726,187888.525485145
1727,159716.06154180627
1728,184397.7423106629
1729,166749.72820966286
1730,155487.41699296894
1731,121499.14876174493
1732,130940.53698378507
1733,114540.29247476677
1734,129739.90191499483
1735,132427.38939345677
1736,117689.56769666508
1737,331355.8391529711
1738,217630.07265842173
1739,293303.13611555356
1740,214213.70252026757
1741,191680.08295426294
1742,170416.56312504032
1743,167687.8537104249
1744,304392.0784490715
1745,209713.9307433225
1746,196226.71677490577
1747,214674.81738860108
1748,227942.81031568992
1749,154337.05935009208
1750,141987.8737432968
1751,245356.42457630447
1752,122889.96668266707
1753,136812.0657891026
1754,196118.08545889478
1755,172291.83349153772
1756,125724.46197016377
1757,120384.47042863414
1758,138441.7946393028
1759,166793.49949394772
1760,164337.45742531965
1761,146914.79613361467
1762,170691.34646838641
1763,170431.5510180577
1764,117207.73988434306
1765,163523.3719383938
1766,179715.71281439808
1767,223060.13595865856
1768,142968.25461618177
1769,170212.1791359355
1770,145717.17136891934
1771,133798.23931562723
1772,138080.16893407278
1773,128040.73482574124
1774,133080.3691072372
1775,135087.1064304644
1776,116903.15855465169
1777,114351.32694323138
1778,135066.40914512725
1779,114051.7447594868
1780,179869.42240604974
1781,125595.26131150883
1782,86659.6338793547
1783,141313.48589688167
1784,88983.53971303262
1785,114941.17366137191
1786,120308.49100813737
1787,164583.00494927916
1788,59699.00926526189
1789,83905.74183311929
1790,78046.10211382798
1791,178862.59293888923
1792,158811.2750688637
1793,131331.70018557005
1794,143781.09250153485
1795,133850.20565484648
1796,115501.33233776118
1797,117776.39274017651
1798,119946.86122539375
1799,107518.15858736676
1800,125665.86001008122
1801,132450.11210079768
1802,139411.08149948745
1803,145964.94186183548
1804,142928.69640696855
1805,135005.76652834608
1806,116501.02369359336
1807,129802.54116483916
1808,110763.14259655566
1809,118534.96490489115
1810,138085.40235673633
1811,100554.66941496257
1812,92099.99186998949
1813,124573.54841026668
1814,81676.65593270065
1815,55992.24695370751
1816,94219.46417818147
1817,108531.82695679559
1818,145613.75871422436
1819,118990.15643854819
1820,64878.00458892604
1821,106316.85442141749
1822,146002.9542728666
1823,51691.55650188709
1824,131165.90300756446
1825,133446.27847422828
1826,104358.0267032276
1827,112931.54070140947
1828,136046.6316442585
1829,116203.26169813273
1830,135809.74128077703
1831,154680.98573817327
1832,98283.793260416
1833,137495.4860945702
1834,121885.91627583612
1835,135808.24883729688
1836,127976.37393563271
1837,93120.51226696814
1838,129686.71597968538
1839,88211.01718841791
1840,146324.6019235079
1841,142213.34078650412
1842,83556.7611803891
1843,138728.30755704356
1844,130943.78503771445
1845,137241.81428813556
1846,150064.61981808362
1847,167194.29062315123
1848,54372.520620757314
1849,102486.89204034324
1850,117612.75524698428
1851,148752.31210703574
1852,120258.0636350512
1853,134113.05235183678
1854,170809.13965291443
1855,150861.35069146735
1856,216639.63332773143
1857,154681.5770609517
1858,137503.8001030051
1859,118249.06520812413
1860,151741.36803081358
1861,116707.74554974711
1862,275744.8771448769
1863,269447.55638714944
1864,269447.55638714944
1865,329372.27738406457
1866,345510.2982774137
1867,233396.7031491275
1868,297798.94051246124
1869,207729.9649585974
1870,232359.45239787266
1871,233381.64299628598
1872,171041.76968593558
1873,238365.8667886449
1874,144983.17500119464
1875,203558.0410222595
1876,189597.64735581042
1877,210946.0787806907
1878,210303.79129105812
1879,132697.85008035594
1880,137382.27957350944
1881,245906.3664904195
1882,244317.44029671757
1883,195209.03452523815
1884,204805.5235383049
1885,243225.11899469563
1886,291524.7156358828
1887,199157.8128764143
1888,281581.4435342285
1889,162641.03197522182
1890,129507.74016332749
1891,136017.1580632462
1892,102776.85849345647
1893,134033.66625774486
1894,123062.91752882814
1895,138548.66939121558
1896,119670.3133515863
1897,115595.94530852824
1898,110705.54108871066
1899,143974.9067224859
1900,144615.86766323666
1901,170418.81332336785
1902,147337.78856276628
1903,214472.32359564613
1904,139435.42310416148
1905,192887.49323668313
1906,181432.7322902362
1907,198535.8265932498
1908,107921.82792480775
1909,140281.92730189877
1910,126744.77243025068
1911,207221.43071476213
1912,314734.0139459376
1913,145810.10041992436
1914,63494.45422910969
1915,298649.80229453935
1916,66348.64429411998
1917,253818.07363985744
1918,138406.70909850567
1919,167308.97142733235
1920,154507.29003821596
1921,413352.4849431785
1922,335483.7662008205
1923,213845.9350060755
1924,233570.40007360146
1925,213873.6179594131
1926,388698.1547034012
1927,132143.38261997883
1928,153259.2491575705
1929,125105.16177933448
1930,125321.88900359593
1931,140976.2352641188
1932,138969.12890103442
1933,171915.90826016222
1934,179017.0143775616
1935,172233.14422331884
1936,183475.00873412297
1937,182245.0252645067
1938,173379.69296559726
1939,242084.69602816785
1940,191306.9958345438
1941,176249.0715907342
1942,189330.32660361935
1943,202377.60509182126
1944,332381.0234759761
1945,380930.95916988683
1946,152462.40646707773
1947,321761.61906940566
1948,176916.81410163658
1949,239959.37141802168
1950,181287.84369073014
1951,248719.94149856872
1952,209490.80685287583
1953,166867.0907535555
1954,189108.96226852923
1955,128136.46620898564
1956,308040.6484983627
1957,149411.1676722853
1958,304166.2435406896
1959,140375.65603138247
1960,113851.31833790086
1961,119201.97788681432
1962,96190.23712527574
1963,99346.94830270368
1964,108763.52415307729
1965,145906.76174165637
1966,144352.36746615855
1967,278927.5726553547
1968,426828.31990965054
1969,412582.40309365146
1970,458683.9240656743
1971,456160.2360611241
1972,380733.9817069345
1973,273923.78783683066
1974,307029.11584367475
1975,446447.4240464423
1976,268579.00340052426
1977,369775.9016348605
1978,361071.38003854547
1979,353968.644619904
1980,193999.7493695255
1981,358564.36464011593
1982,218870.63669608522
1983,199957.63416591534
1984,173497.3487108378
1985,212048.70694461785
1986,215082.5865244758
1987,172026.75400022988
1988,177779.21618098702
1989,193780.9318607098
1990,213995.22515980664
1991,225798.4379112964
1992,212413.8428302454
1993,173861.5714577796
1994,234616.52660930064
1995,184399.27296523255
1996,248241.49816801594
1997,307842.4201339346
1998,344217.48726903787
1999,253435.30225290457
2000,315992.29267452616
2001,269545.09315696644
2002,249454.9747671799
2003,261145.70135528868
2004,275844.99465544126
2005,218033.5298481982
2006,221053.54903423568
2007,245939.3998635169
2008,209589.772277432
2009,191070.16203480188
2010,191549.2014117847
2011,138915.80901694816
2012,169591.4196778945
2013,179957.70425024076
2014,188869.95654060875
2015,195488.10023606214
2016,193929.81692061684
2017,198896.08345360757
2018,121829.21102392081
2019,132817.58599011734
2020,113790.75107453926
2021,109398.90751244058
2022,177299.76121937291
2023,138704.9959939068
2024,256910.46634015813
2025,375099.6013026815
2026,176599.74100411593
2027,151587.06931459214
2028,160056.47987960503
2029,163047.97615830813
2030,275646.37986323365
2031,227592.90610503612
2032,242630.2183816746
2033,265429.6381099516
2034,164016.50827136193
2035,206760.8331197581
2036,196949.43485332202
2037,198982.0085112335
2038,285823.062656844
2039,197478.15632331304
2040,304799.6793259844
2041,282436.98234814673
2042,202092.08491521858
2043,171212.68975872092
2044,166455.44520292728
2045,213249.02898857248
2046,137015.64770606675
2047,143739.9959765323
2048,136577.81238647096
2049,130752.01812127705
2050,174513.58971930997
2051,105867.85792065698
2052,131677.4659253858
2053,147269.52906345658
2054,82300.93801147027
2055,157005.49550570603
2056,141334.83489679234
2057,123118.07871264711
2058,221782.73669904543
2059,129430.85211253405
2060,173929.15740282444
2061,171431.89513605105
2062,134573.2830505564
2063,113433.00104081012
2064,140055.68017634208
2065,113628.87033260605
2066,161046.70303560552
2067,125326.05457907419
2068,136902.29029657907
2069,80340.97079068315
2070,102659.47009944823
2071,85513.31489950373
2072,126794.80364502649
2073,143938.63067449702
2074,183407.63710413914
2075,146160.77034578854
2076,122675.26355743385
2077,153735.75490158604
2078,127315.23318485296
2079,136566.21321463046
2080,118088.5920738468
2081,122927.71519438038
2082,126444.9000135723
2083,137936.830566693
2084,112336.57074870021
2085,122434.52886085701
2086,117086.18866724623
2087,129322.5002294716
2088,96498.81454152186
2089,74831.26379581448
2090,129731.13646983344
2091,112964.09537332227
2092,128721.59732470069
2093,126994.45673805487
2094,118216.77342648387
2095,142675.0121667274
2096,72335.20530505043
2097,88176.08864176866
2098,143432.02244592513
2099,61845.26445328506
2100,90372.02316719953
2101,120290.11585651708
2102,137594.11219718636
2103,99417.294721771
2104,128075.75974494587
2105,122363.59697920068
2106,62797.531776384916
2107,216116.49651321323
2108,116179.08028133174
2109,111066.9252555878
2110,129489.72579818753
2111,154237.3670379636
2112,140638.19043557643
2113,122956.53288350883
2114,119487.17906689116
2115,163293.179034533
2116,122685.02017970741
2117,151177.55937395943
2118,125906.41497163892
2119,110728.56444969767
2120,117324.52673335082
2121,93779.28313911326
2122,105969.28251935025
2123,91762.24354612686
2124,168252.8693812517
2125,130321.20090009677
2126,140741.2204284908
2127,144653.81577626825
2128,122203.8044178514
2129,97679.40080554223
2130,144999.76358284516
2131,145308.70287415097
2132,122569.05123313543
2133,123985.6464720454
2134,121420.48959955492
2135,98917.5274953042
2136,73915.96406264907
2137,115290.24498394046
2138,139027.07777785693
2139,148791.17109392816
2140,138829.75044651757
2141,138586.04489146202
2142,126595.80739159427
2143,142753.3119547631
2144,109973.135367101
2145,138182.77375383783
2146,154366.38688003624
2147,155194.79189514334
2148,131080.61332328123
2149,136118.7854555224
2150,215447.15750251035
2151,104039.63866596953
2152,177394.12905936697
2153,157306.3361225867
2154,107113.67523315895
2155,130149.95266593689
2156,255107.79681520446
2157,232845.15260777864
2158,236277.18772084382
2159,202214.33921451538
2160,174567.56754930815
2161,242711.16217615912
2162,419630.8150963233
2163,367012.321916524
2164,233925.117405991
2165,187599.28765394012
2166,149296.86198966161
2167,211709.50301137447
2168,201521.24728632928
2169,195338.90017603204
2170,220291.24768632007
2171,147275.2853794555
2172,139395.16032589492
2173,164153.1175823998
2174,229388.24445665732
2175,303020.3957515698
2176,301280.14859525784
2177,236813.2626133113
2178,211388.83643707144
2179,143622.27124798234
2180,233087.12078668253
2181,188990.12117429695
2182,222007.07887939212
2183,193048.67305534723
2184,132105.15223668443
2185,122063.56565091052
2186,147527.52837991755
2187,153328.85487694203
2188,153953.4945765554
2189,229688.5752355087
2190,80034.5438067355
2191,83358.48067533373
2192,90001.77397463105
2193,98635.17784713434
2194,104681.3378929267
2195,110440.3971279044
2196,99714.09847829708
2197,116729.9490764175
2198,153173.10489616572
2199,179853.56287061409
2200,141375.4316529915
2201,142202.89062509887
2202,200165.62641617152
2203,141590.79740148754
2204,192121.04466836734
2205,121154.24870943445
2206,142580.222248286
2207,203948.09666746066
2208,253830.60838933606
2209,208303.3494459497
2210,115142.26844727465
2211,113879.57841005884
2212,114719.74963835692
2213,102246.50473964971
2214,142627.0613290432
2215,99794.7245207006
2216,143942.4153565307
2217,71393.48572523025
2218,80075.33832820141
2219,69165.5828306665
2220,73047.08424298602
2221,301738.09975523484
2222,260501.4577072511
2223,299468.5485234703
2224,202197.75055031967
2225,125210.77160858604
2226,181318.93758622743
2227,198235.80166190251
2228,258829.67060280108
2229,246479.52515071628
2230,153668.1367259969
2231,213168.9594450537
2232,180127.15382743024
2233,181061.02615750363
2234,226876.26478983922
2235,222142.4542500524
2236,282686.27130550117
2237,353432.5538279854
2238,196854.11838208497
2239,119352.28313204474
2240,162304.8105559598
2241,145535.57542135252
2242,130463.09401826705
2243,130132.48713278245
2244,98260.18246641938
2245,93043.23675546219
2246,144672.83730321578
2247,108868.46083700606
2248,129002.93716778347
2249,125064.5633634233
2250,133852.38307798677
2251,112403.52422880942
2252,167277.89349297155
2253,154823.92128777932
2254,170292.1363859076
2255,191610.94507124656
2256,182767.999659354
2257,206118.57884430233
2258,167143.970090916
2259,174127.06305848708
2260,157685.4559632263
2261,184299.9409358402
2262,199211.1039646085
2263,339785.2663629235
2264,452669.8593974498
2265,167995.40947620707
2266,282638.12527629803
2267,373586.0593648467
2268,383519.81358100486
2269,160901.24185651145
2270,186674.50859970192
2271,224202.08185832654
2272,198438.0894840475
2273,166577.54831185055
2274,179850.44169106937
2275,169537.05863298668
2276,185905.64128082394
2277,181705.55625407497
2278,147082.40349834049
2279,123548.13468337087
2280,119824.55323113814
2281,169215.01560265626
2282,185969.74132827777
2283,101817.7967630974
2284,109583.0527051138
2285,144303.76572193363
2286,125912.37993350011
2287,351995.9320194062
2288,253414.63809710473
2289,406189.08041693235
2290,482201.48297349986
2291,314220.9935868351
2292,441838.29075343494
2293,451719.1582578865
2294,418184.4633653954
2295,470789.17565243086
2296,302384.20091999636
2297,312922.89415270684
2298,349038.9107247343
2299,394492.2187247439
2300,323385.8158598083
2301,276916.76730899076
2302,249582.87491711447
2303,250262.4064100451
2304,245209.62247310887
2305,184360.93056828494
2306,187517.1562895261
2307,190891.37275440054
2308,229088.9610315049
2309,279073.04936287075
2310,201394.354622273
2311,193913.54465387703
2312,187991.069055518
2313,178132.25849798656
2314,174608.65512495043
2315,175775.98868689613
2316,192796.17086352844
2317,186271.48078456713
2318,181383.64476856778
2319,178506.8747346047
2320,183735.71723118433
2321,233759.95723698966
2322,174162.26243987167
2323,180384.8992274484
2324,174623.60319882762
2325,216366.93703521462
2326,172210.46567681286
2327,209269.07278765528
2328,221145.70123736505
2329,188861.09872751505
2330,178824.43433806868
2331,381435.5932862936
2332,390033.7848659258
2333,320798.197202663
2334,253608.59861928984
2335,256402.32011772654
2336,327389.6870573506
2337,204451.55649130823
2338,287596.8913958076
2339,229015.548555614
2340,405092.1469788489
2341,230872.09494297477
2342,239196.51516902942
2343,232997.60496489028
2344,235334.165665755
2345,246059.52491637974
2346,211535.665785889
2347,195804.0276838374
2348,239611.84440663678
2349,181958.43552009005
2350,296031.23850616394
2351,256411.05660200937
2352,247610.60991918496
2353,247994.01741880985
2354,130703.24493753526
2355,147172.3808461286
2356,150865.98580492154
2357,193176.930652779
2358,193931.09730155725
2359,126589.19450315184
2360,121396.94816777484
2361,142332.8550366404
2362,269724.6199447857
2363,139091.41008378429
2364,157107.00284386
2365,221060.56597025448
2366,187377.17233028103
2367,218917.35244850736
2368,199900.90104196445
2369,220556.5770535331
2370,165453.96779625546
2371,165696.89401947867
2372,192805.9017866137
2373,268167.01647317066
2374,298058.59178460424
2375,235002.22037165382
2376,274791.136184201
2377,324663.15186505974
2378,146988.87889573706
2379,193465.24105400217
2380,145059.20964060753
2381,165886.49743847724
2382,198689.6078927234
2383,200204.78444796096
2384,237219.53298943836
2385,157832.44129023232
2386,137009.3520849777
2387,137214.01170777122
2388,99979.11259631581
2389,125346.58847692935
2390,143887.18597029647
2391,135667.5159778842
2392,118281.7980642296
2393,160674.62937259016
2394,141901.77204783272
2395,201637.9722660344
2396,147386.01794098562
2397,223063.06270981656
2398,127859.65875671565
2399,57319.78196011431
2400,62178.739290361234
2401,111581.44405183061
2402,136367.33260087244
2403,132467.35057415196
2404,155636.14954119167
2405,160548.56480344204
2406,137305.08945717337
2407,128396.74064837644
2408,141585.3700064483
2409,124542.65964753156
2410,160579.9133550017
2411,124055.07096476105
2412,151236.92397876276
2413,132770.43219878039
2414,138838.20184893458
2415,126559.40167046139
2416,120144.69122215734
2417,125732.14104577983
2418,127065.94072913543
2419,124501.73389647424
2420,124617.99376148108
2421,145604.7640977839
2422,114118.939276056
2423,119806.4688181423
2424,151209.16070957307
2425,211142.52887289957
2426,138349.3204331837
2427,125434.80439662217
2428,174181.4470416315
2429,125337.21703727591
2430,130403.87722866617
2431,109713.69105064805
2432,141451.74647881073
2433,143248.48933214427
2434,140276.12035845863
2435,144118.5391612052
2436,105779.39200484595
2437,110477.27728688144
2438,125706.3920006795
2439,112046.47451775607
2440,119473.50863536246
2441,98897.46478826388
2442,95824.72950424903
2443,119658.16407871783
2444,128856.65804777868
2445,83236.17198347123
2446,134579.00826896427
2447,190672.8022326847
2448,140557.69233967687
2449,100116.49437300327
2450,145789.00557880566
2451,128455.86974950905
2452,201523.70587248175
2453,95018.36948902044
2454,122622.8211523272
2455,118716.85178740445
2456,137898.06437742457
2457,124319.56888919038
2458,117818.157198836
2459,114830.9672811857
2460,145173.99731801776
2461,121528.82748732204
2462,136753.50281800766
2463,126430.99486564635
2464,170091.41480248925
2465,128929.78589931982
2466,112866.71436240182
2467,152474.07564886045
2468,80125.44095622575
2469,75256.09686923193
2470,188872.96078356667
2471,207778.03523487147
2472,152813.21343853156
2473,121488.62314491028
2474,94609.58348128284
2475,219765.64537533958
2476,115985.07320175711
2477,125867.826887365
2478,150390.74935511017
2479,98295.50993975715
2480,143824.54751799928
2481,117502.21429331879
2482,132472.92271713473
2483,113371.41421530671
2484,123987.4374375644
2485,129866.32277569627
2486,151533.88672412554
2487,186939.65197978824
2488,154832.36999050702
2489,139397.11474930236
2490,146239.6081182578
2491,84660.27122655326
2492,180294.2637818232
2493,149130.99701309061
2494,158705.74041455597
2495,88386.38721339167
2496,249937.63554581537
2497,148515.33808418972
2498,115730.05613302515
2499,89533.95990535665
2500,127342.54374237267
2501,136518.7918981875
2502,147830.1396895705
2503,94548.12515463994
2504,186181.81261027005
2505,212604.0913423371
2506,249658.19775441443
2507,312967.6231786341
2508,250311.89597285696
2509,221799.57930047286
2510,224285.97186249358
2511,179247.0315486871
2512,202382.9235482333
2513,215717.28713151094
2514,240845.15464708678
2515,148897.1477082334
2516,166522.89503856073
2517,143186.92652797254
2518,154471.05865792636
2519,216590.28051289797
2520,203820.54769300667
2521,188485.72240411458
2522,215152.72427867606
2523,126169.62570711775
2524,138024.97819834566
2525,145649.02447609598
2526,136020.68415843372
2527,113761.92966784778
2528,125046.46940644077
2529,132362.19369554776
2530,112396.6619375975
2531,252000.1285982413
2532,225158.17576074562
2533,196613.8021782498
2534,224362.00439957072
2535,304827.4721761503
2536,235698.86529110654
2537,216614.2314824986
2538,185635.68345411768
2539,187602.32073144964
2540,173831.98920881798
2541,183299.94899307398
2542,167921.0181964381
2543,129464.49338833478
2544,113294.96152153752
2545,132381.11307558918
2546,131100.90846140395
2547,137027.06590208574
2548,151588.56597398384
2549,160087.25991177387
2550,488538.1956027258
2551,136916.15384690324
2552,125476.47522666625
2553,74447.63106719792
2554,109655.47657307888
2555,110578.26789544984
2556,97729.01973118336
2557,114062.13817646472
2558,160704.79795056387
2559,129976.45278952892
2560,137987.7511989366
2561,134905.48914829738
2562,123864.5746326257
2563,141297.7398610786
2564,196992.64334236644
2565,138906.47368581247
2566,159764.42150659344
2567,133130.46499859943
2568,193523.4975991953
2569,203081.13110070373
2570,112902.97281538836
2571,180044.49740440058
2572,157851.0349023921
2573,213044.60646123154
2574,285445.0859967288
2575,122816.62967632529
2576,132579.3807163799
2577,148021.41841795557
2578,92516.19079021762
2579,73422.78055536629
2580,123240.76693296724
2581,132218.71377040757
2582,117102.93335981616
2583,274096.5486664658
2584,171267.178586059
2585,181767.29811097952
2586,208904.12814692984
2587,191528.42699608137
2588,145402.52476121314
2589,143348.28811337688
2590,215766.10309407063
2591,219954.128862934
2592,217646.0218988131
2593,247305.102495847
2594,180168.9962061502
2595,189935.96639886525
2596,319702.3654448059
2597,185799.800411811
2598,275338.8258802841
2599,314604.8069303922
2600,124851.58512932366
2601,142672.93112258127
2602,83387.44513382706
2603,93531.8357085169
2604,85509.02660260943
2605,78940.16123757263
2606,144446.7965138939
2607,187782.38974239866
2608,205880.17604016152
2609,163432.2290619858
2610,113138.58055704922
2611,120090.76915667056
2612,153402.76582510635
2613,132802.34245924713
2614,132674.80134778138
2615,154319.41037522117
2616,138204.11992519462
2617,171226.3534393478
2618,200166.24387563072
2619,190360.69983019275
2620,183678.2595009853
2621,176745.54423759758
2622,184572.8379759273
2623,242648.80631992544
2624,301124.5964006041
2625,312928.83679999586
2626,175306.00989581094
2627,166204.2434373718
2628,460207.0990760533
2629,461932.5055389444
2630,325416.1223332091
2631,464856.4494745958
2632,434142.1135123905
2633,310068.84636090405
2634,426183.6508543303
2635,158079.48309821673
2636,179265.46361936533
2637,165833.79277839113
2638,260772.31989204977
2639,183613.67621856803
2640,152538.86034147616
2641,103439.511896904
2642,191453.30238507554
2643,100768.47733074636
2644,130723.26574332584
2645,99981.48003143416
2646,93198.74808252834
2647,102350.31586133334
2648,150139.48484668284
2649,140777.66460920518
2650,142811.33718510694
2651,145289.51320203845
2652,430185.4922163065
2653,249885.23332514605
2654,243395.7416036897
2655,409151.47723849263
2656,324429.6897385386
2657,344669.7118088587
2658,280788.85466584313
2659,290569.094422737
2660,334314.73488848825
2661,340583.9817817712
2662,361150.0389067458
2663,277385.10985833243
2664,267762.83507100004
2665,325587.6374340818
2666,282482.8684711065
2667,168098.3775188325
2668,184354.39729058964
2669,178586.38346313455
2670,270750.5362047088
2671,185453.08716636462
2672,186171.61771298747
2673,200437.36475361
2674,197221.64716696425
2675,162988.66330572029
2676,187073.78101467248
2677,190993.6426944781
2678,269259.28811084287
2679,271414.5435517696
2680,277016.1487327287
2681,414326.7332692139
2682,333501.41180308827
2683,482689.74777955556
2684,316098.6594799032
2685,342758.938477994
2686,260267.49587938646
2687,326571.70533403713
2688,225816.39787914153
2689,205084.49482072587
2690,461434.84433875466
2691,192944.25685847996
2692,133664.95512467143
2693,189758.88384966945
2694,131844.90992368126
2695,191925.3937472156
2696,182108.5758015093
2697,182637.89859715075
2698,201559.12133586558
2699,176929.3498356664
2700,159397.99910916778
2701,157318.9217709114
2702,110342.55422261044
2703,130927.51045128901
2704,140095.56509731672
2705,122068.9709571417
2706,116653.49550127132
2707,129086.65792132224
2708,134764.52299557987
2709,103115.81425636527
2710,127184.97872426722
2711,276555.85357643577
2712,376271.8510233947
2713,169652.81524908397
2714,155374.81203652814
2715,170882.40973253082
2716,151999.92044860622
2717,191940.99550572285
2718,225603.8291691523
2719,158939.20032849026
2720,171428.17221431443
2721,138067.39241962406
2722,158547.02548555008
2723,145880.67093720572
2724,131613.80756845433
2725,135488.11310733657
2726,148210.44044572822
2727,186221.19926550187
2728,172143.41678646242
2729,146075.68107819033
2730,146997.26250632873
2731,124091.9540017971
2732,125019.87139963573
2733,157227.3363658781
2734,147950.87938017442
2735,135595.10632325534
